id,split
sgfr-000232,train
sgfr-000162,train
sgfr-002296,train
sgfr-002364,train
sgfr-005169,train
sgfr-001532,train
sgfr-005565,train
sgfr-001794,train
sgfr-005167,train
sgfr-001311,train
sgfr-000130,train
sgfr-003253,train
sgfr-003239,train
sgfr-000391,train
sgfr-001986,train
sgfr-003454,train
sgfr-005571,train
sgfr-005246,train
sgfr-002932,train
sgfr-001820,train
sgfr-004810,train
sgfr-001477,train
sgfr-000630,train
sgfr-001776,train
sgfr-000612,train
sgfr-003735,train
sgfr-002079,train
sgfr-005519,train
sgfr-003936,train
sgfr-002662,train
sgfr-003334,train
sgfr-003766,train
sgfr-005135,train
sgfr-002552,train
sgfr-002136,train
sgfr-003859,train
sgfr-000680,train
sgfr-000770,train
sgfr-002927,train
sgfr-002049,train
sgfr-002211,train
sgfr-003725,train
sgfr-002464,train
sgfr-003445,train
sgfr-003895,train
sgfr-003885,train
sgfr-001675,train
sgfr-004606,train
sgfr-001352,train
sgfr-001501,train
sgfr-004675,train
sgfr-003738,train
sgfr-001518,train
sgfr-004400,train
sgfr-003952,train
sgfr-002853,train
sgfr-005290,train
sgfr-002058,train
sgfr-005529,train
sgfr-005470,train
sgfr-001240,train
sgfr-002862,train
sgfr-003561,train
sgfr-003672,train
sgfr-005250,train
sgfr-003828,train
sgfr-002534,train
sgfr-001667,train
sgfr-002893,train
sgfr-000122,train
sgfr-000978,train
sgfr-003025,train
sgfr-004547,train
sgfr-000970,train
sgfr-001927,train
sgfr-000031,train
sgfr-003878,train
sgfr-004519,train
sgfr-004723,train
sgfr-000040,train
sgfr-001647,train
sgfr-004860,train
sgfr-005422,train
sgfr-004988,train
sgfr-004495,train
sgfr-000027,train
sgfr-004018,train
sgfr-003200,train
sgfr-001463,train
sgfr-002421,train
sgfr-005117,train
sgfr-002384,train
sgfr-001736,train
sgfr-001166,train
sgfr-004857,train
sgfr-000878,train
sgfr-000697,train
sgfr-001754,train
sgfr-004106,train
sgfr-000539,train
sgfr-004863,train
sgfr-004528,train
sgfr-004544,train
sgfr-000843,train
sgfr-001922,train
sgfr-003477,train
sgfr-001963,train
sgfr-003033,train
sgfr-003110,train
sgfr-004206,train
sgfr-000946,train
sgfr-003450,train
sgfr-001913,train
sgfr-002544,train
sgfr-000576,train
sgfr-002383,train
sgfr-001510,train
sgfr-005016,train
sgfr-000552,train
sgfr-005179,train
sgfr-003695,train
sgfr-003645,train
sgfr-003615,train
sgfr-003603,train
sgfr-001390,train
sgfr-000375,train
sgfr-001357,train
sgfr-003338,train
sgfr-004350,train
sgfr-000137,train
sgfr-002281,train
sgfr-004681,train
sgfr-000610,train
sgfr-004944,train
sgfr-000952,train
sgfr-003214,train
sgfr-004772,train
sgfr-005481,train
sgfr-002139,train
sgfr-000387,train
sgfr-002610,train
sgfr-001292,train
sgfr-005455,train
sgfr-000408,train
sgfr-001967,train
sgfr-004631,train
sgfr-004496,train
sgfr-005012,train
sgfr-002463,train
sgfr-004405,train
sgfr-003182,train
sgfr-000676,train
sgfr-004833,train
sgfr-001355,train
sgfr-004041,train
sgfr-002632,train
sgfr-003010,train
sgfr-003598,train
sgfr-005342,train
sgfr-005485,train
sgfr-001401,train
sgfr-004912,train
sgfr-000269,train
sgfr-004080,train
sgfr-003716,train
sgfr-002630,train
sgfr-000055,train
sgfr-001509,train
sgfr-002876,train
sgfr-000411,train
sgfr-001464,train
sgfr-004695,train
sgfr-000740,train
sgfr-002230,train
sgfr-004204,train
sgfr-003266,train
sgfr-001616,train
sgfr-001504,train
sgfr-004238,train
sgfr-001710,train
sgfr-004733,train
sgfr-005094,train
sgfr-000066,train
sgfr-002140,train
sgfr-000973,train
sgfr-000356,train
sgfr-001201,train
sgfr-001153,train
sgfr-004344,train
sgfr-003344,train
sgfr-004454,train
sgfr-003685,train
sgfr-000731,train
sgfr-000371,train
sgfr-000076,train
sgfr-004763,train
sgfr-005252,train
sgfr-002945,train
sgfr-004805,train
sgfr-004545,train
sgfr-001202,train
sgfr-003972,train
sgfr-000902,train
sgfr-001365,train
sgfr-003814,train
sgfr-004936,train
sgfr-000151,train
sgfr-000894,train
sgfr-005233,train
sgfr-002434,train
sgfr-000214,train
sgfr-003026,train
sgfr-004780,train
sgfr-001102,train
sgfr-000439,train
sgfr-005195,train
sgfr-002141,train
sgfr-002189,train
sgfr-002986,train
sgfr-002600,train
sgfr-002083,train
sgfr-000178,train
sgfr-000230,train
sgfr-004182,train
sgfr-004216,train
sgfr-005000,train
sgfr-004161,train
sgfr-000525,train
sgfr-004937,train
sgfr-001287,train
sgfr-000997,train
sgfr-000893,train
sgfr-004205,train
sgfr-001574,train
sgfr-001756,train
sgfr-003024,train
sgfr-002603,train
sgfr-001149,train
sgfr-002039,train
sgfr-002160,train
sgfr-004429,train
sgfr-004730,train
sgfr-003102,train
sgfr-004463,train
sgfr-002467,train
sgfr-003902,train
sgfr-000660,train
sgfr-003218,train
sgfr-002788,train
sgfr-000270,train
sgfr-003863,train
sgfr-003186,train
sgfr-002639,train
sgfr-001203,train
sgfr-005017,train
sgfr-004108,train
sgfr-002814,train
sgfr-002946,train
sgfr-000401,train
sgfr-003783,train
sgfr-004303,train
sgfr-005413,train
sgfr-002442,train
sgfr-003956,train
sgfr-005431,train
sgfr-001817,train
sgfr-002412,train
sgfr-001804,train
sgfr-000631,train
sgfr-002130,train
sgfr-002185,train
sgfr-001930,train
sgfr-002861,train
sgfr-001275,train
sgfr-004785,train
sgfr-000209,train
sgfr-003736,train
sgfr-003861,train
sgfr-005143,train
sgfr-002527,train
sgfr-001839,train
sgfr-000009,train
sgfr-004818,train
sgfr-005275,train
sgfr-004929,train
sgfr-001170,train
sgfr-005125,train
sgfr-002934,train
sgfr-002224,train
sgfr-000663,train
sgfr-003592,train
sgfr-003221,train
sgfr-000134,train
sgfr-001010,train
sgfr-004751,train
sgfr-004134,train
sgfr-003807,train
sgfr-002381,train
sgfr-001422,train
sgfr-005212,train
sgfr-000514,train
sgfr-004111,train
sgfr-004273,train
sgfr-002976,train
sgfr-001561,train
sgfr-001592,train
sgfr-000784,train
sgfr-002774,train
sgfr-002411,train
sgfr-004100,train
sgfr-005152,train
sgfr-004980,train
sgfr-002730,train
sgfr-001553,train
sgfr-002282,train
sgfr-000131,train
sgfr-005146,train
sgfr-003355,train
sgfr-001845,train
sgfr-003500,train
sgfr-002152,train
sgfr-003044,train
sgfr-004680,train
sgfr-000750,train
sgfr-002516,train
sgfr-003931,train
sgfr-000459,train
sgfr-004599,train
sgfr-004953,train
sgfr-002514,train
sgfr-003537,train
sgfr-001814,train
sgfr-004793,train
sgfr-003252,train
sgfr-004159,train
sgfr-001868,train
sgfr-003196,train
sgfr-001023,train
sgfr-005398,train
sgfr-003169,train
sgfr-004420,train
sgfr-004248,train
sgfr-004065,train
sgfr-001726,train
sgfr-003724,train
sgfr-002883,train
sgfr-000102,train
sgfr-001471,train
sgfr-004451,train
sgfr-005396,train
sgfr-005267,train
sgfr-003813,train
sgfr-001000,train
sgfr-003146,train
sgfr-003053,train
sgfr-001578,train
sgfr-005177,train
sgfr-005364,train
sgfr-002954,train
sgfr-005548,train
sgfr-001296,train
sgfr-005060,train
sgfr-001611,train
sgfr-004510,train
sgfr-003211,train
sgfr-005416,train
sgfr-001135,train
sgfr-004800,train
sgfr-000728,train
sgfr-000471,train
sgfr-003008,train
sgfr-003510,train
sgfr-000555,train
sgfr-004268,train
sgfr-002432,train
sgfr-003258,train
sgfr-003467,train
sgfr-002859,train
sgfr-002647,train
sgfr-004485,train
sgfr-004747,train
sgfr-000252,train
sgfr-001955,train
sgfr-002293,train
sgfr-004542,train
sgfr-002675,train
sgfr-002000,train
sgfr-000634,train
sgfr-003974,train
sgfr-005482,train
sgfr-003410,train
sgfr-002916,train
sgfr-005411,train
sgfr-001018,train
sgfr-000220,train
sgfr-005078,train
sgfr-005265,train
sgfr-001241,train
sgfr-002948,train
sgfr-004516,train
sgfr-002491,train
sgfr-003223,train
sgfr-000647,train
sgfr-003531,train
sgfr-000699,train
sgfr-003245,train
sgfr-003129,train
sgfr-005377,train
sgfr-000406,train
sgfr-001808,train
sgfr-001280,train
sgfr-002551,train
sgfr-003436,train
sgfr-000628,train
sgfr-003046,train
sgfr-002568,train
sgfr-002867,train
sgfr-004439,train
sgfr-005453,train
sgfr-001897,train
sgfr-001729,train
sgfr-005204,train
sgfr-000378,train
sgfr-001590,train
sgfr-000871,train
sgfr-000089,train
sgfr-004993,train
sgfr-000988,train
sgfr-005525,train
sgfr-000504,train
sgfr-001453,train
sgfr-004280,train
sgfr-005294,train
sgfr-003140,train
sgfr-000917,train
sgfr-001024,train
sgfr-000859,train
sgfr-004590,train
sgfr-003686,train
sgfr-000949,train
sgfr-001419,train
sgfr-003703,train
sgfr-001741,train
sgfr-000933,train
sgfr-001917,train
sgfr-001336,train
sgfr-002006,train
sgfr-000977,train
sgfr-004711,train
sgfr-003691,train
sgfr-004620,train
sgfr-004533,train
sgfr-001174,train
sgfr-004177,train
sgfr-003164,train
sgfr-001487,train
sgfr-001350,train
sgfr-002217,train
sgfr-002886,train
sgfr-004795,train
sgfr-001187,train
sgfr-001733,train
sgfr-000211,train
sgfr-002722,train
sgfr-001520,train
sgfr-001679,train
sgfr-005230,train
sgfr-003682,train
sgfr-002121,train
sgfr-000803,train
sgfr-005473,train
sgfr-003259,train
sgfr-003134,train
sgfr-002177,train
sgfr-002062,train
sgfr-000715,train
sgfr-004401,train
sgfr-005065,train
sgfr-001211,train
sgfr-000639,train
sgfr-004178,train
sgfr-004968,train
sgfr-000254,train
sgfr-002167,train
sgfr-003485,train
sgfr-002633,train
sgfr-000782,train
sgfr-002783,train
sgfr-001522,train
sgfr-002055,train
sgfr-003275,train
sgfr-004247,train
sgfr-003093,train
sgfr-002142,train
sgfr-001853,train
sgfr-004021,train
sgfr-000942,train
sgfr-001445,train
sgfr-001402,train
sgfr-001441,train
sgfr-000959,train
sgfr-001060,train
sgfr-002231,train
sgfr-003076,train
sgfr-002753,train
sgfr-003199,train
sgfr-002333,train
sgfr-000164,train
sgfr-004058,train
sgfr-001906,train
sgfr-002539,train
sgfr-004071,train
sgfr-001559,train
sgfr-001671,train
sgfr-004966,train
sgfr-000773,train
sgfr-000468,train
sgfr-000737,train
sgfr-002672,train
sgfr-002755,train
sgfr-001802,train
sgfr-004814,train
sgfr-004319,train
sgfr-001035,train
sgfr-000527,train
sgfr-002772,train
sgfr-001191,train
sgfr-003384,train
sgfr-003718,train
sgfr-002726,train
sgfr-001299,train
sgfr-003864,train
sgfr-004188,train
sgfr-003505,train
sgfr-005545,train
sgfr-005433,train
sgfr-002538,train
sgfr-001481,train
sgfr-000382,train
sgfr-003870,train
sgfr-001368,train
sgfr-001489,train
sgfr-004722,train
sgfr-002835,train
sgfr-002873,train
sgfr-000515,train
sgfr-003775,train
sgfr-003877,train
sgfr-002951,train
sgfr-002348,train
sgfr-000483,train
sgfr-001144,train
sgfr-001145,train
sgfr-001261,train
sgfr-003578,train
sgfr-004614,train
sgfr-002488,train
sgfr-003711,train
sgfr-005320,train
sgfr-004060,train
sgfr-003071,train
sgfr-004077,train
sgfr-000915,train
sgfr-001121,train
sgfr-000002,train
sgfr-002274,train
sgfr-001394,train
sgfr-000105,train
sgfr-004586,train
sgfr-002115,train
sgfr-003254,train
sgfr-002194,train
sgfr-001466,train
sgfr-003433,train
sgfr-001730,train
sgfr-002078,train
sgfr-000299,train
sgfr-002504,train
sgfr-003996,train
sgfr-001429,train
sgfr-003478,train
sgfr-004994,train
sgfr-003375,train
sgfr-003843,train
sgfr-003568,train
sgfr-002841,train
sgfr-002583,train
sgfr-003650,train
sgfr-002671,train
sgfr-000814,train
sgfr-004230,train
sgfr-002776,train
sgfr-003567,train
sgfr-004187,train
sgfr-005567,train
sgfr-000625,train
sgfr-000354,train
sgfr-002011,train
sgfr-002251,train
sgfr-003201,train
sgfr-003898,train
sgfr-001131,train
sgfr-003415,train
sgfr-003930,train
sgfr-003504,train
sgfr-002101,train
sgfr-004658,train
sgfr-004059,train
sgfr-001847,train
sgfr-003903,train
sgfr-001324,train
sgfr-002085,train
sgfr-004034,train
sgfr-005072,train
sgfr-000373,train
sgfr-005156,train
sgfr-000568,train
sgfr-000260,train
sgfr-000156,train
sgfr-001263,train
sgfr-001997,train
sgfr-002767,train
sgfr-001449,train
sgfr-005048,train
sgfr-005324,train
sgfr-000421,train
sgfr-004476,train
sgfr-003740,train
sgfr-001012,train
sgfr-004478,train
sgfr-001494,train
sgfr-003367,train
sgfr-001217,train
sgfr-003562,train
sgfr-000285,train
sgfr-001425,train
sgfr-000877,train
sgfr-002907,train
sgfr-003086,train
sgfr-003616,train
sgfr-003337,train
sgfr-000788,train
sgfr-003566,train
sgfr-005089,train
sgfr-000251,train
sgfr-005391,train
sgfr-004340,train
sgfr-004524,train
sgfr-002787,train
sgfr-002429,train
sgfr-004749,train
sgfr-000386,train
sgfr-001378,train
sgfr-000067,train
sgfr-004223,train
sgfr-001689,train
sgfr-001264,train
sgfr-001617,train
sgfr-004382,train
sgfr-002627,train
sgfr-004239,train
sgfr-000643,train
sgfr-002043,train
sgfr-002329,train
sgfr-002474,train
sgfr-005198,train
sgfr-001480,train
sgfr-000860,train
sgfr-004717,train
sgfr-004559,train
sgfr-002401,train
sgfr-000582,train
sgfr-002258,train
sgfr-003293,train
sgfr-002980,train
sgfr-002330,train
sgfr-004175,train
sgfr-004145,train
sgfr-002533,train
sgfr-002510,train
sgfr-001554,train
sgfr-004347,train
sgfr-001849,train
sgfr-005043,train
sgfr-003203,train
sgfr-000300,train
sgfr-000541,train
sgfr-005256,train
sgfr-003268,train
sgfr-002113,train
sgfr-002430,train
sgfr-000614,train
sgfr-000189,train
sgfr-002619,train
sgfr-000290,train
sgfr-004756,train
sgfr-005382,train
sgfr-003121,train
sgfr-004256,train
sgfr-002441,train
sgfr-000982,train
sgfr-004511,train
sgfr-000840,train
sgfr-003596,train
sgfr-001210,train
sgfr-001421,train
sgfr-004764,train
sgfr-004971,train
sgfr-005563,train
sgfr-004166,train
sgfr-004351,train
sgfr-004397,train
sgfr-005370,train
sgfr-002192,train
sgfr-000972,train
sgfr-000041,train
sgfr-004926,train
sgfr-002608,train
sgfr-003241,train
sgfr-003530,train
sgfr-005540,train
sgfr-004102,train
sgfr-003312,train
sgfr-005151,train
sgfr-000476,train
sgfr-005157,train
sgfr-003712,train
sgfr-002758,train
sgfr-004193,train
sgfr-000309,train
sgfr-002259,train
sgfr-001337,train
sgfr-002503,train
sgfr-001351,train
sgfr-003659,train
sgfr-004526,train
sgfr-000960,train
sgfr-001455,train
sgfr-000372,train
sgfr-003923,train
sgfr-001430,train
sgfr-001685,train
sgfr-004487,train
sgfr-004613,train
sgfr-000367,train
sgfr-002255,train
sgfr-005400,train
sgfr-000124,train
sgfr-004539,train
sgfr-000458,train
sgfr-001901,train
sgfr-001933,train
sgfr-001424,train
sgfr-002869,train
sgfr-000593,train
sgfr-003001,train
sgfr-002193,train
sgfr-000979,train
sgfr-000210,train
sgfr-002780,train
sgfr-002807,train
sgfr-004688,train
sgfr-001727,train
sgfr-000912,train
sgfr-005262,train
sgfr-000157,train
sgfr-003664,train
sgfr-002335,train
sgfr-005209,train
sgfr-000863,train
sgfr-003343,train
sgfr-002614,train
sgfr-000073,train
sgfr-001256,train
sgfr-003750,train
sgfr-003287,train
sgfr-002556,train
sgfr-001124,train
sgfr-000133,train
sgfr-005424,train
sgfr-001022,train
sgfr-002361,train
sgfr-000636,train
sgfr-000611,train
sgfr-000870,train
sgfr-004837,train
sgfr-001420,train
sgfr-000452,train
sgfr-004925,train
sgfr-003482,train
sgfr-002947,train
sgfr-000284,train
sgfr-004612,train
sgfr-004156,train
sgfr-004865,train
sgfr-002684,train
sgfr-002622,train
sgfr-001115,train
sgfr-003262,train
sgfr-002828,train
sgfr-002271,train
sgfr-000708,train
sgfr-004249,train
sgfr-004593,train
sgfr-004908,train
sgfr-004032,train
sgfr-004672,train
sgfr-004952,train
sgfr-001662,train
sgfr-000286,train
sgfr-002710,train
sgfr-002226,train
sgfr-004713,train
sgfr-002004,train
sgfr-001111,train
sgfr-005439,train
sgfr-001096,train
sgfr-000128,train
sgfr-001490,train
sgfr-002295,train
sgfr-000186,train
sgfr-004985,train
sgfr-002164,train
sgfr-001943,train
sgfr-002320,train
sgfr-004404,train
sgfr-003023,train
sgfr-003524,train
sgfr-003550,train
sgfr-003542,train
sgfr-001086,train
sgfr-001272,train
sgfr-001031,train
sgfr-001888,train
sgfr-003407,train
sgfr-004871,train
sgfr-000542,train
sgfr-002294,train
sgfr-003949,train
sgfr-004047,train
sgfr-002915,train
sgfr-000802,train
sgfr-000298,train
sgfr-001787,train
sgfr-004358,train
sgfr-005330,train
sgfr-003496,train
sgfr-002824,train
sgfr-005527,train
sgfr-002733,train
sgfr-002750,train
sgfr-004005,train
sgfr-004387,train
sgfr-000818,train
sgfr-005276,train
sgfr-000834,train
sgfr-003869,train
sgfr-004702,train
sgfr-000171,train
sgfr-000526,train
sgfr-001534,train
sgfr-001370,train
sgfr-002562,train
sgfr-000472,train
sgfr-005322,train
sgfr-003397,train
sgfr-005443,train
sgfr-004572,train
sgfr-002798,train
sgfr-003166,train
sgfr-001076,train
sgfr-004009,train
sgfr-004647,train
sgfr-002386,train
sgfr-002502,train
sgfr-004861,train
sgfr-004909,train
sgfr-001101,train
sgfr-004337,train
sgfr-001297,train
sgfr-001138,train
sgfr-002958,train
sgfr-001615,train
sgfr-001208,train
sgfr-001952,train
sgfr-004306,train
sgfr-000705,train
sgfr-002086,train
sgfr-002219,train
sgfr-001961,train
sgfr-003673,train
sgfr-004185,train
sgfr-005173,train
sgfr-003114,train
sgfr-005532,train
sgfr-003679,train
sgfr-001316,train
sgfr-000280,train
sgfr-003765,train
sgfr-004422,train
sgfr-002557,train
sgfr-005367,train
sgfr-001440,train
sgfr-000053,train
sgfr-000007,train
sgfr-000624,train
sgfr-002811,train
sgfr-004438,train
sgfr-001815,train
sgfr-000407,train
sgfr-004946,train
sgfr-002032,train
sgfr-004197,train
sgfr-004581,train
sgfr-002993,train
sgfr-000370,train
sgfr-001799,train
sgfr-000113,train
sgfr-003888,train
sgfr-004915,train
sgfr-004246,train
sgfr-004112,train
sgfr-003624,train
sgfr-004770,train
sgfr-003720,train
sgfr-005319,train
sgfr-002572,train
sgfr-001103,train
sgfr-004664,train
sgfr-002158,train
sgfr-005032,train
sgfr-004689,train
sgfr-003714,train
sgfr-004757,train
sgfr-002149,train
sgfr-001911,train
sgfr-001224,train
sgfr-002484,train
sgfr-000629,train
sgfr-002818,train
sgfr-000823,train
sgfr-000022,train
sgfr-004075,train
sgfr-002966,train
sgfr-001065,train
sgfr-002956,train
sgfr-005218,train
sgfr-000475,train
sgfr-005231,train
sgfr-003098,train
sgfr-004532,train
sgfr-005445,train
sgfr-003161,train
sgfr-002107,train
sgfr-004430,train
sgfr-001523,train
sgfr-001555,train
sgfr-002003,train
sgfr-005001,train
sgfr-001936,train
sgfr-000670,train
sgfr-002705,train
sgfr-000467,train
sgfr-000817,train
sgfr-002209,train
sgfr-001033,train
sgfr-001939,train
sgfr-003016,train
sgfr-005178,train
sgfr-002631,train
sgfr-001363,train
sgfr-005463,train
sgfr-002616,train
sgfr-001609,train
sgfr-004535,train
sgfr-005406,train
sgfr-004424,train
sgfr-003328,train
sgfr-002844,train
sgfr-005503,train
sgfr-004155,train
sgfr-001345,train
sgfr-002703,train
sgfr-003426,train
sgfr-002882,train
sgfr-001861,train
sgfr-004312,train
sgfr-001858,train
sgfr-000215,train
sgfr-003330,train
sgfr-000537,train
sgfr-000899,train
sgfr-002341,train
sgfr-000338,train
sgfr-002212,train
sgfr-004037,train
sgfr-001278,train
sgfr-002523,train
sgfr-002905,train
sgfr-004469,train
sgfr-003127,train
sgfr-003583,train
sgfr-002566,train
sgfr-001064,train
sgfr-000017,train
sgfr-001037,train
sgfr-005079,train
sgfr-001971,train
sgfr-000328,train
sgfr-000038,train
sgfr-003909,train
sgfr-003668,train
sgfr-004332,train
sgfr-005207,train
sgfr-003991,train
sgfr-002353,train
sgfr-002084,train
sgfr-002536,train
sgfr-000068,train
sgfr-005350,train
sgfr-005515,train
sgfr-004369,train
sgfr-002425,train
sgfr-000325,train
sgfr-000219,train
sgfr-001657,train
sgfr-001362,train
sgfr-001326,train
sgfr-000347,train
sgfr-000968,train
sgfr-001328,train
sgfr-000653,train
sgfr-004674,train
sgfr-002443,train
sgfr-000551,train
sgfr-001946,train
sgfr-003007,train
sgfr-005227,train
sgfr-001606,train
sgfr-003554,train
sgfr-000627,train
sgfr-000212,train
sgfr-004955,train
sgfr-004225,train
sgfr-001265,train
sgfr-001560,train
sgfr-001008,train
sgfr-000882,train
sgfr-002823,train
sgfr-000121,train
sgfr-005327,train
sgfr-000953,train
sgfr-004470,train
sgfr-004286,train
sgfr-000473,train
sgfr-005186,train
sgfr-004226,train
sgfr-003935,train
sgfr-005066,train
sgfr-002116,train
sgfr-004563,train
sgfr-001819,train
sgfr-000039,train
sgfr-004964,train
sgfr-001222,train
sgfr-005340,train
sgfr-002398,train
sgfr-000175,train
sgfr-004377,train
sgfr-004264,train
sgfr-004453,train
sgfr-004512,train
sgfr-002545,train
sgfr-000666,train
sgfr-000743,train
sgfr-000188,train
sgfr-003555,train
sgfr-003139,train
sgfr-005133,train
sgfr-001661,train
sgfr-001732,train
sgfr-002917,train
sgfr-001499,train
sgfr-000659,train
sgfr-000995,train
sgfr-004931,train
sgfr-001229,train
sgfr-001704,train
sgfr-000168,train
sgfr-000349,train
sgfr-001920,train
sgfr-002382,train
sgfr-004094,train
sgfr-004038,train
sgfr-003970,train
sgfr-005047,train
sgfr-001168,train
sgfr-000548,train
sgfr-004981,train
sgfr-001677,train
sgfr-001982,train
sgfr-005221,train
sgfr-004691,train
sgfr-005331,train
sgfr-003264,train
sgfr-002087,train
sgfr-001696,train
sgfr-000585,train
sgfr-002851,train
sgfr-001775,train
sgfr-004097,train
sgfr-002724,train
sgfr-001277,train
sgfr-002822,train
sgfr-000502,train
sgfr-003604,train
sgfr-003082,train
sgfr-002896,train
sgfr-003183,train
sgfr-003839,train
sgfr-001388,train
sgfr-003111,train
sgfr-000566,train
sgfr-001486,train
sgfr-001722,train
sgfr-002409,train
sgfr-003124,train
sgfr-004192,train
sgfr-003038,train
sgfr-002310,train
sgfr-000348,train
sgfr-003321,train
sgfr-004492,train
sgfr-000323,train
sgfr-004320,train
sgfr-001155,train
sgfr-004617,train
sgfr-001418,train
sgfr-005293,train
sgfr-001325,train
sgfr-005312,train
sgfr-003497,train
sgfr-002802,train
sgfr-002757,train
sgfr-003376,train
sgfr-002233,train
sgfr-002821,train
sgfr-000213,train
sgfr-004829,train
sgfr-000719,train
sgfr-000278,train
sgfr-000498,train
sgfr-001055,train
sgfr-003993,train
sgfr-002965,train
sgfr-001735,train
sgfr-003727,train
sgfr-002779,train
sgfr-004957,train
sgfr-002743,train
sgfr-000100,train
sgfr-003573,train
sgfr-000509,train
sgfr-002784,train
sgfr-004353,train
sgfr-004217,train
sgfr-003443,train
sgfr-003340,train
sgfr-003819,train
sgfr-001824,train
sgfr-004900,train
sgfr-001865,train
sgfr-002223,train
sgfr-003391,train
sgfr-000828,train
sgfr-000025,train
sgfr-002072,train
sgfr-004253,train
sgfr-002020,train
sgfr-002228,train
sgfr-004395,train
sgfr-001262,train
sgfr-003884,train
sgfr-004726,train
sgfr-003557,train
sgfr-003523,train
sgfr-002150,train
sgfr-004707,train
sgfr-004643,train
sgfr-001148,train
sgfr-001167,train
sgfr-000681,train
sgfr-000620,train
sgfr-004343,train
sgfr-005404,train
sgfr-000343,train
sgfr-004921,train
sgfr-003980,train
sgfr-001782,train
sgfr-003063,train
sgfr-005243,train
sgfr-004212,train
sgfr-004873,train
sgfr-000394,train
sgfr-000844,train
sgfr-003958,train
sgfr-002369,train
sgfr-003233,train
sgfr-000438,train
sgfr-001165,train
sgfr-004802,train
sgfr-001866,train
sgfr-004025,train
sgfr-004118,train
sgfr-003078,train
sgfr-001530,train
sgfr-004596,train
sgfr-001047,train
sgfr-005383,train
sgfr-000691,train
sgfr-001070,train
sgfr-005530,train
sgfr-004149,train
sgfr-002974,train
sgfr-002418,train
sgfr-000975,train
sgfr-003419,train
sgfr-001323,train
sgfr-005388,train
sgfr-001404,train
sgfr-001805,train
sgfr-004354,train
sgfr-000794,train
sgfr-001712,train
sgfr-005211,train
sgfr-004651,train
sgfr-000329,train
sgfr-001521,train
sgfr-005491,train
sgfr-000544,train
sgfr-004493,train
sgfr-005299,train
sgfr-000104,train
sgfr-001632,train
sgfr-002161,train
sgfr-002324,train
sgfr-002895,train
sgfr-002706,train
sgfr-000351,train
sgfr-005289,train
sgfr-002623,train
sgfr-001171,train
sgfr-001638,train
sgfr-004220,train
sgfr-000488,train
sgfr-000201,train
sgfr-005056,train
sgfr-001053,train
sgfr-004934,train
sgfr-001513,train
sgfr-003690,train
sgfr-000277,train
sgfr-003515,train
sgfr-002343,train
sgfr-000231,train
sgfr-003226,train
sgfr-001737,train
sgfr-002313,train
sgfr-001618,train
sgfr-005101,train
sgfr-003774,train
sgfr-002183,train
sgfr-000674,train
sgfr-001205,train
sgfr-005261,train
sgfr-001811,train
sgfr-004283,train
sgfr-004133,train
sgfr-001195,train
sgfr-002637,train
sgfr-005112,train
sgfr-000889,train
sgfr-004716,train
sgfr-002577,train
sgfr-003154,train
sgfr-000783,train
sgfr-003464,train
sgfr-002284,train
sgfr-002428,train
sgfr-004415,train
sgfr-000086,train
sgfr-003225,train
sgfr-004527,train
sgfr-004151,train
sgfr-002472,train
sgfr-001057,train
sgfr-001919,train
sgfr-000848,train
sgfr-002687,train
sgfr-001399,train
sgfr-005520,train
sgfr-005568,train
sgfr-001005,train
sgfr-001552,train
sgfr-000289,train
sgfr-004215,train
sgfr-001458,train
sgfr-000874,train
sgfr-000635,train
sgfr-000862,test
sgfr-002663,test
sgfr-005194,test
sgfr-004211,test
sgfr-003623,test
sgfr-000118,test
sgfr-001831,test
sgfr-003527,test
sgfr-004183,test
sgfr-002573,test
sgfr-003423,test
sgfr-000857,test
sgfr-001243,test
sgfr-001502,test
sgfr-002250,test
sgfr-004043,test
sgfr-001046,test
sgfr-000429,test
sgfr-001992,test
sgfr-004852,test
sgfr-000741,test
sgfr-000839,test
sgfr-000684,test
sgfr-005181,test
sgfr-003823,test
sgfr-004913,test
sgfr-001026,test
sgfr-004766,test
sgfr-001470,test
sgfr-005472,test
sgfr-005514,test
sgfr-005149,test
sgfr-002961,test
sgfr-004789,test
sgfr-003347,test
sgfr-003286,test
sgfr-004001,test
sgfr-001177,test
sgfr-003345,test
sgfr-003948,test
sgfr-005123,test
sgfr-005038,test
sgfr-001309,test
sgfr-003865,test
sgfr-000301,test
sgfr-005511,test
sgfr-000722,test
sgfr-001220,test
sgfr-001503,test
sgfr-003516,test
sgfr-002752,test
sgfr-003479,test
sgfr-003821,test
sgfr-000288,test
sgfr-002634,test
sgfr-005459,test
sgfr-003431,test
sgfr-004856,test
sgfr-003754,test
sgfr-000967,test
sgfr-004977,test
sgfr-001245,test
sgfr-004525,test
sgfr-004179,test
sgfr-001428,test
sgfr-000196,test
sgfr-005326,test
sgfr-001844,test
sgfr-001353,test
sgfr-004907,test
sgfr-004367,test
sgfr-003444,test
sgfr-003919,test
sgfr-003808,test
sgfr-004148,test
sgfr-002667,test
sgfr-000075,test
sgfr-000733,test
sgfr-004017,test
sgfr-001857,test
sgfr-003744,test
sgfr-004569,test
sgfr-002769,test
sgfr-003511,test
sgfr-000535,test
sgfr-001406,test
sgfr-000318,test
sgfr-000986,test
sgfr-002641,test
sgfr-000921,test
